Nombre,Ubicacion,Url,Salario,Modalidad,Descripcion
Contador (A),None,/contador-a-en-guayaquil-ID-1286765,None,None,"Profesional con experiencia para llevar la contabilidad del negocio en todas sus actividades. Trabajo no presencial, debera acudir una vez por semana para colectar los documentos e informacion para los registros correspondientes y hacer las declaraciones que correspondan."
Soporte Informatico Freelance - Ciudad De Guaranda,None,/soporte-informatico-freelance-ciudad-de-guaranda-en-guaranda-ID-1286784,None,None,"Somos una empresa dedicada a las tecnologias informativas y estamos en la busqueda de un profesional de Soporte TI Freelance para unirse a nuestro equipo.Si tienes experiencia en resolucion de incidentes de hardware y software y atencion al cliente esta es tu oportunidadRequisitos:- Titulo de educacion superior en area TI a fin (Informatica, Sistemas, Redes, entre otros).- Excelentes habilidades de Atencion al Cliente, con la capacidad de comunicarte eficazmente con usuarios de diferentes niveles de conocimientos tecnicos.- Familiaridad con la configuracion y el soporte de VPN.- Experiencia en el manejo de Office 365, incluyendo la configuracion y el soporte a usuarios.- Experiencia comprobable en toma remota de equiposResponsabilidades:- Entregar soporte tecnico tanto para hardware como software, igualmente para incidencias de redes que presenten nuestros clientes.- Ofrecer consejeria y capacitacion tecnica a nuestros clientes y usuarios de nuestros sistemas y software.- Realizar actualizaciones de sistema, software y otros servicios de mantenimiento TI segun se necesite.- Mantener registro y reportar todas solicitudes, trabajos y soluciones realizadas.- Mantener un alto nivel de profesionalismo y satisfaccion de nuestros clientes en cada funcion.Si eres un tecnico TI profesional que gusta de solucionar incidentes y ayudar a clientes, estamos mas que emocionados de recibir tu postulacion"
Pasante De Servicio Tecnico,None,/pasante-de-servicio-tecnico-en-quito-ID-1286785,None,None,"BUSCAS HACER UNA PASANTIA EN 2025Ano Nuevo, Empleo NuevoREQUSITOS:-Licencia de Conducir Tipo B (VIGENTE) -Excelentes Habilidades de Comunicacion.Proactivo / Multifuncional, FORMACION: -Bachiller, -Tnlgo Electrico, electronico mecanico, mecatronica o afines, -Titulo no Indispensable CONDICIONES: -Pasantias, -Polifuncional, -Tiempo 4 mesesENVIA TU HOJA DE VIDA A:rrhh@sat-ecu,comPUENTE 2 - VALLE DE LOS CHILLOS - QUITO"
Soporte Informatico Freelance - Santo Domingo,None,/soporte-informatico-freelance-santo-domingo-en-santo-domingo-de-los-tsachilas-ID-1286788,None,None,"Somos una empresa dedicada a las tecnologias informativas y estamos en la busqueda de un profesional de Soporte TI Freelance para unirse a nuestro equipo.Si tienes experiencia en resolucion de incidentes de hardware y software y atencion al cliente esta es tu oportunidadRequisitos:- Titulo de educacion superior en area TI a fin (Informatica, Sistemas, Redes, entre otros).- Excelentes habilidades de Atencion al Cliente, con la capacidad de comunicarte eficazmente con usuarios de diferentes niveles de conocimientos tecnicos.- Familiaridad con la configuracion y el soporte de VPN.- Experiencia en el manejo de Office 365, incluyendo la configuracion y el soporte a usuarios.- Experiencia comprobable en toma remota de equiposResponsabilidades:- Entregar soporte tecnico tanto para hardware como software, igualmente para incidencias de redes que presenten nuestros clientes.- Ofrecer consejeria y capacitacion tecnica a nuestros clientes y usuarios de nuestros sistemas y software.- Realizar actualizaciones de sistema, software y otros servicios de mantenimiento TI segun se necesite.- Mantener registro y reportar todas solicitudes, trabajos y soluciones realizadas.- Mantener un alto nivel de profesionalismo y satisfaccion de nuestros clientes en cada funcion.Si eres un tecnico TI profesional que gusta de solucionar incidentes y ayudar a clientes, estamos mas que emocionados de recibir tu postulacion"
Tecnico En Soporte Ti Freelance,None,/tecnico-en-soporte-ti-freelance-en-guayaquil-ID-1286791,None,None,"Ubicacion: remotoTipo de contrato: FreelanceSalario: competitivo, basado en experiencia.Como compania dedicada a las Tecnologias Informativas, estamos en la busqueda de un experto e independiente Soporte TI freelance para anadir a nuestro equipo. Dentro de este cargo, deberas proveer soporte tecnico a nuestros clientes y seras responsable de resolver incidentes y una variedad de acontecimientos en diversos entornos, asegurando una operacion impecable y un excepcional servicio al cliente.Responsabilidades claves:- Entregar soporte tecnico tanto para hardware como software, igualmente para incidencias de redes que presenten nuestros clientes.- Ofrecer consejeria y capacitacion tecnica a nuestros clientes y usuarios de nuestros sistemas y software.- Realizar actualizaciones de sistema, software y otros servicios de mantenimiento TI segun se necesite.- Mantener registro y reportar todas solicitudes, trabajos y soluciones realizadas.- Mantener un alto nivel de profesionalismo y satisfaccion de nuestros clientes en cada funcion.Requisitos basicos y experiencia:- Experiencia comprobable en entregar soporte TI, preferiblemente en un entorno en terreno y/o freelance.- Habilidades avanzadas en entornos de Windows, macOS, Linux y otrs sistemas operativos comunmente utilizados en entornos profesionales.- Gran conocimiento en resolucion de incidencias, con principal enforque en los detalles y resolucion de problemas. - Solido conocimiento en redes (LAN, Wi-Fi, VPN, etc.) y configuracion de hardware.- Excelentes habilidades de comunicacion y de atencion al cliente.- Habilidad para manejar tu propio horario, trabajar de manera independiente y proactiva.Habilidades deseables:- Familiaridad con Microsoft Server, Active Directory, Office 365 y otros softwares empresariales.- Experiencia en protocolos de seguridad TI y buenas practicas.- Certificaciones adicionales en area TI a fin seran altamente valoradas.Por que trabajar con nosotros- Oportunidad freelance altamente flexible con un salario competitivo.- La posibilidad de trabajar con una gran variedad de clientes e industrias, obteniendo diversas experiencias.- Independencia para manejar tu propio horario de trabajo.- Oportunidad para renovaciones de contrato y de negocios con nuestra empresa.- Ser parte de una red de profesionales considerados, empaticos e inclusivos.Si eres un tecnico TI profesional que gusta de solucionar incidentes y ayudar a clientes, estamos mas que emocionados de recibir tu postulacion"
Ingeniero De Soporte Especializado Jr.,None,/ingeniero-de-soporte-especializado-jr-en-quito-ID-1286819,None,None,Formacion: Tercer nivel en Ingenieria o Tecnologia de la Informacion o en Sistemas Experiencia: Minimo 1 ano en cargos similaresPrincipales funciones: -Desarrollar y entregar soluciones automatizadas a las areas que lo requieran-Disenar y verificar la disponibilidad ETLs-Elaborar reportes para todos los servicios en produccion requeridos por las areas-Realizar la carga de reporteria al sistema de informacion-Atender incidentes y requerimientos de las plataformas administradas-Disenar y revisar flujos nuevos o existentesConocimiento/Capacitacion requerida:-Desarrollo de RPA's (Rocketbot)-Power Automate-Phyton-Power Apps-Soporte de aplicaciones-Base de datos SQL server y PL SQL -ETL-Reporting Services-.Net-Gestion de Seguridades de la informacion-Mineria de DatosCompetencias/Habilidades: -Trabajo en equipo-Solucion de problemas-Administracion del tiempo-Orientacion de servicio-Comunicacion efectiva-Soporte a clientes internos
Tecnico De Aires Acondicionados Y Linea Blanca,None,/tecnico-de-aires-acondicionados-y-linea-blanca-en-pedernales-ID-1286834,None,None,"PARA MANABINos encontramos en la busqueda de tecnicos para linea blanca con el siguiente perfil:Requisitos 2 anos de experiencia en reparacion y mantenimiento de aires acondicionados, cocinas, lavadora y demas artefactos del hogarHerramientas propias (de preferencia)Movilizacion propia Excelente actitud con ganas de ganar dineroSe ofrece Sueldo a convenir Ambiente agradable de trabajo Aplicar al correo ******"
Asesor E Commerce Gye,None,/asesor-e-commerce-gye-en-guayaquil-ID-1286880,None,None,"Importante empresa retail esta en busqueda del siguiente cargoASESOR E COMMERCEPerfilEstudios: Cursando o titulado en Marketing Ing . Comercial , comunicacion o campos relacionados.Experiencia: minimo 2 anos empresas retail , empresas farmaceuticas o afinesConocimientos: gestion de plataformas de comercio electronico , marketing digital y ventas digitalesCompetencias:Excelente habilidad de comunicacion y relaciones interpersonales.Pensamiento analitico y creatividadGestion de proyectos y organizacionAdaptabilidad y actitud proactivaTrabajo en equipoOrientacion a resultadosFacilidad en cierre de ventas y objecionesFUNCIONES:- Atender al cliente y dar un excelente asesoramiento por los medios digitales de la empresa: pagina web, whatsapp y redes sociales.- Cerrar las ventas que lleguen a traves de pautas digitales, por trafico organico de redes sociales o clientes de la base de datos.- Actualizar el catalogo de pagina web con los nuevos productos que ingresen a la plataforma y gestion de envios.- Manejo de CRM, chatbots.SUELDO ACUERDO AL MERCADO + COMISIONES + BENEFICIOS PROPIOS"
Desarrollador De Software,None,/desarrollador-de-software-en-guayaquil-ID-1286898,None,None,"Un desarrollador es un programador o una compania comercial que se dedica a uno o mas aspectos del proceso de desarrollo de software. Se trata de un ambito mas amplio de la programacion algoritmica.El desarrollador puede contribuir a la vision general del proyecto mas a nivel de aplicacion que a nivel de componentes, asi como en las tareas de programacion individuales."
Ayudante Tecnico En Climatizacion - Machala,None,/ayudante-tecnico-en-climatizacion-machala-en-machala-ID-1286647,None,None,Requisitos- Bachiller- 1 anos de experiencia- Conocimientos en sistemas de mantenimiento de refrigeracion. - Instalacion de aires acondicionados. - Disponibilidad inmediata. - Ganas de aprender
Experto Azure Devops - Gestion De Proyectos,None,/experto-azure-devops-gestion-de-proyectos-en-quito-ID-1286658,None,None,"Estamos buscando un experto en Azure DevOps con enfoque en gestion de proyectos para unirse a nuestro equipo de tecnologia. El candidato seleccionado sera responsable de crear, gestionar y optimizar procesos de desarrollo de software utilizando Azure DevOps.Responsabilidades:- Crear y gestionar Epics, Features, User Stories y tareas en Azure DevOps- Configurar y administrar Areas y Iteraciones para proyectos Agile- Definir y mantener la estructura de carpetas y permisos en Azure DevOps- Crear y gestionar Kanban boards y dashboards para seguimiento de proyectos- Configurar y administrar flujos de trabajo y estados de trabajo en Azure DevOps- Integrar Azure DevOps con otras herramientas de desarrollo (GitHub, Jenkins, etc.)- Realizar analisis y reportes de metricas de proyecto (velocidad, calidad, etc.)- Colaborar con equipos de desarrollo para asegurar la adopcion de mejores practicas en Azure DevOps- Proporcionar soporte tecnico y capacitacion a usuarios en Azure DevOpsRequisitos:- Experiencia de al menos 3 anos en Azure DevOps, enfocado en gestion de proyectos- Conocimientos avanzados de Azure DevOps, incluyendo:- Gestion de proyectos Agile- Epics, Features, User Stories y tareas- Areas y Iteraciones- Kanban boards y dashboards- Flujos de trabajo y estados de trabajo- Experiencia en integracion con otras herramientas de desarrollo- Conocimientos de metodologias Agile y Scrum- Excelente comunicacion y habilidades de trabajo en equipoDeseable:- Certificacion en Azure DevOps- Experiencia en desarrollo de software en .NET o Java- Conocimientos de herramientas de automatizacion de pruebas y despliegue continuo- Experiencia en implementacion de DevOps en entornos empresariales"
Tecnico De Campo (Coca),None,/tecnico-de-campo-coca-en-puerto-francisco-de-orellana-ID-1286666,None,None,"Funciones:Encargado de tomar muestras de Agua, Suelo y Ruido.Responsable de los Analisis in situ Elaborar ficha de campoRealizar controles de calidad Levantar informacion, puntos de coordenadas, registro fotografico , reporte de resultados y llenado de cadenas de custodia.Formacion AcademicaIng. Ambiental o Tecnologo en aguasConocimiento de Excel intermedioCompetencias:Capacidad de trabajo en equipoCapacidad de organizacionOrientacion a resultadosHabilidad tecnica y de analisisCalidad y excelenciaExperienciaMinimo 2 anos en posiciones similares"
Soporte Informatico Freelance - Ciudad De Loja,None,/soporte-informatico-freelance-ciudad-de-loja-en-loja-ID-1286670,None,None,"Somos una empresa dedicada a las tecnologias informativas y estamos en la busqueda de un profesional de Soporte TI Freelance para unirse a nuestro equipo.Si tienes experiencia en resolucion de incidentes de hardware y software y atencion al cliente esta es tu oportunidadRequisitos:- Titulo de educacion superior en area TI a fin (Informatica, Sistemas, Redes, entre otros).- Excelentes habilidades de Atencion al Cliente, con la capacidad de comunicarte eficazmente con usuarios de diferentes niveles de conocimientos tecnicos.- Familiaridad con la configuracion y el soporte de VPN.- Experiencia en el manejo de Office 365, incluyendo la configuracion y el soporte a usuarios.- Experiencia comprobable en toma remota de equiposResponsabilidades:- Entregar soporte tecnico tanto para hardware como software, igualmente para incidencias de redes que presenten nuestros clientes.- Ofrecer consejeria y capacitacion tecnica a nuestros clientes y usuarios de nuestros sistemas y software.- Realizar actualizaciones de sistema, software y otros servicios de mantenimiento TI segun se necesite.- Mantener registro y reportar todas solicitudes, trabajos y soluciones realizadas.- Mantener un alto nivel de profesionalismo y satisfaccion de nuestros clientes en cada funcion.Si eres un tecnico TI profesional que gusta de solucionar incidentes y ayudar a clientes, estamos mas que emocionados de recibir tu postulacion"
Soporte Ti Freelance - Ciudad De Latacunga,None,/soporte-ti-freelance-ciudad-de-latacunga-en-latacunga-ID-1286674,None,None,"Somos una empresa dedicada a las tecnologias informativas y estamos en la busqueda de un profesional de Soporte TI Freelance para unirse a nuestro equipo.Si tienes experiencia en resolucion de incidentes de hardware y software y atencion al cliente esta es tu oportunidadRequisitos:- Titulo de educacion superior en area TI a fin (Informatica, Sistemas, Redes, entre otros).- Excelentes habilidades de Atencion al Cliente, con la capacidad de comunicarte eficazmente con usuarios de diferentes niveles de conocimientos tecnicos.- Familiaridad con la configuracion y el soporte de VPN.- Experiencia en el manejo de Office 365, incluyendo la configuracion y el soporte a usuarios.- Experiencia comprobable en toma remota de equiposResponsabilidades:- Entregar soporte tecnico tanto para hardware como software, igualmente para incidencias de redes que presenten nuestros clientes.- Ofrecer consejeria y capacitacion tecnica a nuestros clientes y usuarios de nuestros sistemas y software.- Realizar actualizaciones de sistema, software y otros servicios de mantenimiento TI segun se necesite.- Mantener registro y reportar todas solicitudes, trabajos y soluciones realizadas.- Mantener un alto nivel de profesionalismo y satisfaccion de nuestros clientes en cada funcion.Si eres un tecnico TI profesional que gusta de solucionar incidentes y ayudar a clientes, estamos mas que emocionados de recibir tu postulacion"
Soporte Informatico Freelance - Ciudad De Manta,None,/soporte-informatico-freelance-ciudad-de-manta-en-manta-ID-1286675,None,None,"Somos una empresa dedicada a las tecnologias informativas y estamos en la busqueda de un profesional de Soporte TI Freelance para unirse a nuestro equipo.Si tienes experiencia en resolucion de incidentes de hardware y software y atencion al cliente esta es tu oportunidadRequisitos:- Titulo de educacion superior en area TI a fin (Informatica, Sistemas, Redes, entre otros).- Excelentes habilidades de Atencion al Cliente, con la capacidad de comunicarte eficazmente con usuarios de diferentes niveles de conocimientos tecnicos.- Familiaridad con la configuracion y el soporte de VPN.- Experiencia en el manejo de Office 365, incluyendo la configuracion y el soporte a usuarios.- Experiencia comprobable en toma remota de equiposResponsabilidades:- Entregar soporte tecnico tanto para hardware como software, igualmente para incidencias de redes que presenten nuestros clientes.- Ofrecer consejeria y capacitacion tecnica a nuestros clientes y usuarios de nuestros sistemas y software.- Realizar actualizaciones de sistema, software y otros servicios de mantenimiento TI segun se necesite.- Mantener registro y reportar todas solicitudes, trabajos y soluciones realizadas.- Mantener un alto nivel de profesionalismo y satisfaccion de nuestros clientes en cada funcion.Si eres un tecnico TI profesional que gusta de solucionar incidentes y ayudar a clientes, estamos mas que emocionados de recibir tu postulacion"
Administrador,None,/administrador-en-quito-ID-1286686,None,None,"Nos encontramos en la busqueda de un coordinador administrativo para supervisar y gestionar las actividades operativas y garantizar el uso de recursos.Experiencia de 3 anos en cargos similares.Conocimientos tecnicos en contabilidad y auditoria Competencias: proactividad, liderazgo, comunicacion asertiva, orientacion a resultados."
Tecnico Especialista En Reparar Placas Electronicas Apple Y Dell,None,/tecnico-especialista-en-reparar-placas-electronicas-apple-y-dell-en-guayaquil-ID-1286699,None,None,"Por apertura de nueva sucursal, estamos en la busqueda de un joven o senorita con amplios conocimientos en electronica aplicada en la reparacion de placas electronicas principalmente de equipos Apple y Dell. Debe conocer el manejo y la utilizacion de los siguiente:1.- Osciloscopio2.- Microscopio3.- Camara de Imagenes Termicas4.- Diagrama esquematico5.- Boardview6.- Estacion de calor7.- Estacion de soldarDaremos prioridad a quienes vivan en el norte de Guayaquil o cerca a nuestras instalaciones.Nota: no estamos buscando jovenes para aprender o ensenar, buscamos un profesional con experiencia en lo que se pide. No es necesario que tengas titulos universitarios, las pruebas seran a nivel componente y de forma real en nuestro taller. Es necesario que sepas ingles intermedio."
Tecnico En Climatizacion Quito,None,/tecnico-en-climatizacion-quito-en-quito-ID-1286705,None,None,"Requisitos- Tecnologo en Climatizacion, Refrigeracion o afines. - 2 anos de experiencia- Conocimientos en sistemas de mantenimiento de refrigeracion. - Instalacion de aires acondicionados. Sueldo + Beneficios de Ley."
Especialista En Vectorworks,None,/especialista-en-vectorworks-en-quito-ID-1286714,None,None,"ESPECIALISTA EN VECTORWORKSEstamos buscando un talentoso y detallista Especialista en Vectorworks para unirse a nuestro equipo innovador. Como experto en Vectorworks, seras responsable de crear dibujos tecnicos precisos, modelos 3D y documentacion de diseno para apoyar proyectos arquitectonicos y de construccion. Este puesto requiere un solido conocimiento del software Vectorworks, excelentes habilidades de diseno y dibujo tecnico, y la capacidad de colaborar eficazmente con equipos multidisciplinarios.Responsabilidades clave:Desarrollar y producir dibujos detallados en 2D y modelos en 3D para proyectos arquitectonicos y de construccion utilizando Vectorworks.Coordinar e integrar disenos con los equipos de proyecto, incluidos arquitectos, ingenieros y contratistas, para garantizar consistencia y precision.Preparar documentos de construccion, especificaciones tecnicas y materiales de presentacion alineados con los requisitos del proyecto.Realizar controles de calidad en los disenos y documentacion para garantizar el cumplimiento de los codigos de construccion, regulaciones y estandares de la empresa.Colaborar en entornos virtuales de proyectos utilizando plataformas en la nube y herramientas de gestion de proyectos.Gestionar actualizaciones y revisiones de los dibujos del proyecto y asegurar un control adecuado de versiones.Apoyar la integracion de practicas de diseno sostenible optimizando distribuciones, materiales y sistemas para la eficiencia energetica.Proporcionar capacitacion y soporte tecnico a los miembros del equipo sobre flujos de trabajo y mejores practicas en Vectorworks.Requisitos:Titulo universitario en Arquitectura, Diseno de Interiores o un campo relacionado.Mas de 3 anos de experiencia profesional en dibujo tecnico o diseno arquitectonico, con un fuerte enfoque en Vectorworks.Dominio en la creacion de dibujos tecnicos en 2D y modelos en 3D utilizando Vectorworks.Solido conocimiento de codigos de construccion, metodos constructivos y principios de diseno.Experiencia con herramientas de renderizado y visualizacion dentro de Vectorworks es un plus.Excelentes habilidades de comunicacion y capacidad para colaborar en un entorno de trabajo remoto.Detallista, motivado y capaz de gestionar multiples tareas de manera efectiva.Familiaridad con procesos BIM y otras herramientas de diseno (p. ej., AutoCAD, Revit) es ventajosa pero no indispensable."
Analista De Sistemas,None,/analista-de-sistemas-en-guayaquil-ID-1286727,None,None,"Participa en la etapa de desarrollo del diseno.Se reune con los ingenieros de sistemas para evaluar la interfaz entre hardware y software: aporta una vision mas especializada respecto a dispositivos concretos.Analiza los requerimientos de software para determinar la viabilidad del diseno desde un punto de vista tecnico.Analiza la informacion para determinar las modificaciones a realizar sobre los sistemas ya existentes.Realiza la implementacion del sistema.Compra los equipos necesarios para la instalacion del sistema.Programa los equipos para su integracion.Si es preciso, escribe programas de aplicaciones segun los requerimientos del diseno.Realiza tests para comprobar que se satisfacen los requerimientos.Se encarga de la instalacion del sistema integrado.Instala y configura el sistema final en la empresa cliente, lo que incluye tanto el hardware como el software.Solventa los problemas que puedan aparecer durante la instalacion.Durante la instalacion, el cliente puede desear mas prestaciones; en este caso, se debera informar a los ingenieros de sistemas.Forma a los usuarios del nuevo sistema o de las modificaciones.En algunos casos, recomienda la compra de sistemas de control y de humedad para el correcto mantenimiento de los equipos.Evalua la capacidad y los requerimientos del sistema con programas, o monitorizando el funcionamiento durante el periodo de instalacion."
Tecnico En Climatizacion - Quito,None,/tecnico-en-climatizacion-quito-en-quito-ID-1286560,None,None,"Requisitos- Tecnologo en Climatizacion, Refrigeracion o afines. - 2 anos de experiencia- Conocimientos en sistemas de mantenimiento de refrigeracion. - Instalacion de aires acondicionados.  Sueldo + Beneficios de Ley."
Soporte Tecnico - Tecnologia De Seguridad,None,/soporte-tecnico-tecnologia-de-seguridad-en-quito-ID-1286574,None,None,"Buen dia, se busca personal para Soporte Tecnico.Requisitos: -Ingeniero o Tecnologo en Electronica, Telecomunicaciones, Redes, Tecnologia de la Informacion. -Minimo 2 anos de experiencia en roles similares, como soporte tecnico de equipos electronicos. (NO TI)-Capacidad de trabajo en equipoOfrecemos:-Todos los beneficios de ley-Beneficios corporativos-Estabilidad Laboral-Beneficios adicionales segun desempeno"
Tecnico En Climatizacion Machala,None,/tecnico-en-climatizacion-machala-en-machala-ID-1286578,None,None,En GESTALT CONSULTORA estamos buscando un profesional con experiencia en climatizacion y refrigeracion para unirse a nuestro equipo.Perfil:• Tecnologo en Climatizacion y Refrigeracion.• Realizar la instalacion y mantenimiento de sistemas de climatizacion y aires acondicionados.• Realizar inspecciones y reparaciones de sistemas de climatizacion.• Conocimientos en instalacion y mantenimiento de sistemas de climatizacion/aires acondicionados.• Mas de 2 anos de experiencia en el campo de la climatizacion.
Gestor De Incidentes Mayores - Sector Bancario,None,/gestor-de-incidentes-mayores-sector-bancario-en-puerto-quito-ID-1286636,None,None,"Estamos buscando un Gestor de Incidentes Mayores, presencial en Quito/Ecuador. Un gestor de incidentes mayores es un Arquitecto de solucion con habilidades especificas de gestion de incidentes y conocimientos de ITIL, entre otros. El gestor de incidentes mayores es el responsable de la orquestacion y decisiones tecnicas que se apliquen dentro una War Room. Es una persona totalmente empoderada que debera tener el contexto y el control de todo incidente mayor.Ademas, debera tener capacidad para desarrollar tareas referentes a otros procesos de la SMO, siendo este ultimo parte de sus tareas o responsabilidades cotidianas, entiendo que la atencion de incidencias criticas es su maxima prioridad. Minimo 3 anos como arquitecto de soluciones, con conocimientos de ITIL Experiencia en la gestion de incidentes criticos en servicios de gran envergadura. Conocimiento avanzado de ITIL (preferentemente en su version 4). Experiencia como arquitecto de solucion con enfoque en gestion de crisis. Excelentes habilidades de comunicacion y liderazgo. Experiencia en herramientas de seguimiento de tickets y gestion de incidencias. Conocimiento en analisis de datos y generacion de informes. Conocimientos tecnicos: Cloud Infraestructura de TI. Redes y Networking. Seguridad TI. Servicios en la nube. Contenedores (Docker, Kubernetes). Funciones principales: Liderar la gestion tecnica y la resolucion de incidentes criticos. Orquestar decisiones y acciones tecnicas en la War Room. Delegar y asignar responsabilidades segun las necesidades del incidente. Validar decisiones tecnicas y asegurar su correcta ejecucion. Gestionar el panico y mantener un enfoque estructurado en situaciones de crisis. Participar en la gestion de cambios y colaborar con el Change Advisory Board (CAB). Alinear equipos mediante una comunicacion clara y efectiva. Un contrato estable a largo plazo. Entrenamiento continuo. Seguro de Salud Privado. Trabajaras con algunos de los ingenieros de software mas talentosos de America Latina y los EEUU, haciendo un trabajo desafiante y software de clase mundial."
Contador (A),None,/contador-a-en-quito-ID-1286437,None,None,"Tenemos una oportunidad para ti en el area Contable Nos encontramos en la busqueda de un Contador(a) para unirse a nuestro equipo, para desempenar un papel crucial dentro de la organizacion. Requisitos: Requisitos academicos: Titulo con el que pueda firmar balances Experiencia profesional de 1 ano en adelante en areas de Contabilidad Conocimientos tecnicos:- Registro mensual de documentos contables- Elaboracion y seguimiento de presupuesto- Gestion de nomina- Facturacion, manejo de cuentas por cobrar y pagar- Conocimiento de costos y manejo de inventario- Realizar y presentar las declaraciones, anexos y demas responsabilidades tributarias y obligaciones municipales- Manejo de portal del IESS, SUT, SRI, Municipio- Preparar y analizar los estados financieros y los de consolidacion a la casa matriz.- Firmar los balances y las declaraciones mensuales y anales de impuestos y estados financieros para presentar a organismos de control- Analisis y conciliacion de cuentas- Administrar la documentacion contable e impositiva- Atender a requerimientos de informacion de organismos de control externo a la companiaNuestra propuesta de valor incluye: - salario de $ 500.00 + beneficios sociales- contrato de trabajo a tiempo indefinido- afiliacion al IESS desde el primer dia- ambiente de trabajo favorable. Si eres un profesional motivado, dinamico y comprometido con experiencia No dudes en aplicar "
Agentes De Soluciones Digitales Claro Para Todo El Ecuador,None,/agentes-de-soluciones-digitales-claro-para-todo-el-ecuador-en-machala-ID-1286477,None,None,"Unete al equipo lider en ventas de servicios Fijos y Moviles y alcanza el exito con nosotrosTienes pasion por las ventas y habilidades excepcionales para conectar con las personasEsta es tu oportunidadEstamos buscando Agentes de Ventas comprometidos, dinamicos y proactivos para formar parte de nuestro equipo. Si te encanta trabajar con personas desde casa, en campo, mediante redes sociales y cerrar negocios, alcanzar tus metas personales y economicas te queremos con nosotros Que haras• Identificar y contactar clientes potenciales que necesiten Internet por fibra Optica y planes celulares con la mejor cobertura del pais al mas bajo precio.• Promocionar nuestros innovadores servicios con Promociones• Cerrar ventas, cumpliendo y superando los objetivos establecidos.• Construir relaciones solidas y brindar un servicio postventa de calidad para garantizar la satisfaccion de nuestros clientes.Que buscamos• Ganas de triunfar Experiencia en ventas es un plus, pero lo mas importante es tu actitud.• Excelentes habilidades de comunicacion, persuasion y negociacion.• Autonomia, proactividad y capacidad para trabajar en equipo.• Deseable: conocimiento de productos y servicios telecomunicaciones e internet• PC o laptop, Internet y llamadas telefonicas Que te ofrecemos• Ingresos sin limites: Sueldo + Comisiones por ventas, evaluacion por corto periodo de prueba para contratacion fija, Bonos y Premios o solo comisiones muy buenas• Capacitacion constante para desarrollar tus habilidades.• Posibilidades reales de crecimiento profesional en una empresa lider.• Un ambiente de trabajo motivador, dinamico y colaborativo.No esperes mas para transformar tu futuroEnvia tu CV a ****** y preparate para formar parte de una experiencia profesional unica. Te estamos esperando Solicita una entrevista al 0968406730"
Auxiliar Manejo Desechos,None,/auxiliar-manejo-desechos-en-quito-ID-1286484,None,None,"HombreLa persona debe tener Experiencia por lo menos de 01 ano en el manejo de desechos reciclables y no reciclables en industrias.Funciones: Recibir, clasificar, organizar, embalar en el centro de acopio todo tipo de desechos o residuos tanto de reciclaje como de no reciclaje.Preferible viva en el sur de Quito.Con disponibilidad inmediata .Para trabajar 30 horas a la semana.Se ofrece estabilidad laboral, capacitacion, seguro de vida, afiliacion iess y todos los beneficios de ley."
Tecnico De Climatizacion - Ciudad Manta,None,/tecnico-de-climatizacion-ciudad-manta-en-manta-ID-1286493,None,None,"Requisitos- Tecnologo en Climatizacion, Refrigeracion o afines. - 2 anos de experiencia- Conocimientos en sistemas de mantenimiento de refrigeracion. - Instalacion de aires acondicionados.  Sueldo + Beneficios de Ley."
Asistente Tecnico Electronico,None,/asistente-tecnico-electronico-en-quito-ID-1286503,None,None,"1. Nombre de puesto o cargo en la empresa: Asistente Tecnico2. Funciones principales a desempenar: - Realizar certificados de calibracion- Calibracion de equipos de diferentes magnitudes - Calibraciones In- situ- Mantener ordenada y limpia el area de trabajo- Asistir al tecnico supervisor - Asistir al personal administrativo3. Sueldo maximo que ofrece la empresa: Sueldo basico 4. Requerimiento de genero: Hombre 5. Experiencia minima: 1 ano6. Edad: Hasta 30 anos, con Licencia de conducir7. Habilidades especificas: Trabajar bajo presion, conocimientos basicos en metrologia, Conocimiento en programas de office (Word, Excel)."
Tecnicos Especializados En Sistemas De Aire Acondicionado,None,/tecnicos-especializados-en-sistemas-de-aire-acondicionado-en-quito-ID-1286542,None,None,"Tiempo CompletoTe apasiona la climatizacion Tienes experiencia en la instalacion, mantenimiento y reparacion de sistemas de aire acondicionado Entonces, te estamos buscandoRequisitos:Experiencia minima de 1 ano en la instalacion, mantenimiento y reparacion de sistemas de aire acondicionado (preferiblemente en ambientes residenciales o comerciales).Conocimientos en refrigeracion, manejo de gases refrigerantes y componentes electricos relacionados con aires acondicionados.Capacidad para trabajar de manera autonoma y en equipo.Disponibilidad para trabajar en diferentes ubicaciones.(Opcional) Certificacion en manejo de gases refrigerantes o cursos de capacitacion relacionados.Ofrecemos:Sueldo competitivo acorde a tu experiencia.Oportunidades de capacitacion y desarrollo profesional.Ambiente de trabajo dinamico y colaborativo.Beneficios adicionales (seguro, bonos por desempeno, etc.)Como aplicar Envia tu CV actualizado al siguiente correo: ****** o comunicate con nosotros al numero 0983534864No dejes pasar esta oportunidad de formar parte de un equipo profesional en constante crecimientoTecnico GraduadoBasico1 ano"
